"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"jgi|Lacbi2|185105|Lacbi1.estExt_GeneWisePlus_human.C_120316",206.736284840677,0.839087419901368,0.237614350056941,3.53129943414735,0.000413523335431896,0.00848010450465286
"jgi|Lacbi2|297564|Lacbi1.eu2.Lbscf0012g01190",34.727835854163,-2.2498465196278,0.347974283577158,-6.46555399582836,1.00928355396425e-10,1.94074988318808e-08
"jgi|Lacbi2|327156|Lacbi1.fgenesh3_pg.C_scaffold_12000046",39.4421087244373,-1.58871138845736,0.44529272919853,-3.56779099294263,0.000360003478754194,0.00764244184977704
"jgi|Lacbi2|484367|fgenesh1_pm.LG_6_#_135",65.0197204849294,-4.84745997649176,0.61951857879463,-7.82455949250668,5.09437574087648e-15,2.11225554156091e-12
"jgi|Lacbi2|705377|estExt_fgenesh3_kg.C_LG_6_t10325",421.595533699039,-1.94166600651719,0.306358350542136,-6.33789156744445,2.3293065820715e-10,4.17638374742225e-08
"jgi|Lacbi2|647828|estExt_Genewise1.C_LG_6_t30210",1115.0905969832,-0.788012606801177,0.165298806252761,-4.76720083263162,1.86803079830071e-06,0.000104578196758877
"jgi|Lacbi2|445965|gm1.10409_g",119.013100272531,-1.24614593944231,0.262882555357449,-4.74031431164344,2.13386935490609e-06,0.000116992473557413
"jgi|Lacbi2|297458|Lacbi1.eu2.Lbscf0012g00130",56.3924385925625,-1.22656502812684,0.288338255781286,-4.25391013344143,2.10069636137989e-05,0.000804477822984635
"jgi|Lacbi2|690115|fgenesh3_kg.LG_6_#_287_#_Locus_44668_Transcript_1/1_Confidence_1.000",20.8063822302005,-3.2791104806854,0.682381458962758,-4.80539211260188,1.54448506324525e-06,8.90966426919042e-05
"jgi|Lacbi2|457590|estExt_Genemark1.C_LG_6_t10273",265.200582265842,1.03433058725358,0.286592777991757,3.6090601951014,0.000307308301952863,0.00677303413672856
"jgi|Lacbi2|690047|fgenesh3_kg.LG_6_#_219_#_Locus_9220_Transcript_1/1_Confidence_1.000",1088.16313200094,0.670873857258969,0.170520803731102,3.93426398761809,8.34520235632708e-05,0.00247259533428879
"jgi|Lacbi2|253028|Lacbi1.e_gww1.32.1.1",1638.17951231955,-0.742324675747509,0.163342958162224,-4.54457715287776,5.504564286014e-06,0.000260837710524406
"jgi|Lacbi2|306794|Lacbi1.eu2.Lbscf0032g00660",117.022377931606,-0.701440082270033,0.201196567577907,-3.48634219119281,0.000489674197542433,0.00959995968869657
"jgi|Lacbi2|399570|Lacbi1.UKU_phl20",268.384835271194,1.87978684241668,0.393288643741947,4.77966214465651,1.75590012964821e-06,9.95610381203949e-05
"jgi|Lacbi2|399613|Lacbi1.UKU_1322357_2",86.0508797618495,-1.17657268263325,0.292819041123358,-4.01808802501196,5.86722805810174e-05,0.0019079995557572
"jgi|Lacbi2|592211|e_gw1.4.3915.1",19.9020290286729,-4.59604655337208,0.923445967219407,-4.97706061483084,6.4557110073172e-07,4.28271868225423e-05
"jgi|Lacbi2|704813|estExt_fgenesh3_kg.C_LG_4_t20381",29.4681147055731,-2.60609395332879,0.4517744601028,-5.76857300152776,7.99455811355558e-09,9.38688469474826e-07
